journal,title,author,year,volume,issue,doi,abstract
Archival Science,A balance of trust in the use of government administrative data,Sexton A.,2017,17,4,10.1007/s10502-017-9281-4,"Government departments and agencies around the world routinely collect administrative data produced by citizen interaction with the state. The UK government increasingly frames data as an ‘asset’. The potential in administrative data can be exploited by sharing and linking across datasets, but when the rhetoric of the benefits of data sharing is bound up in commercial exploitation, trustworthy motivations for sharing data come into question. Such questions are framed around two apparently conflicting public goods. The public good in re-using data to increase government efficiency and to enhance research is set against the public good in protecting privacy. Privacy is a collective as well as an individual benefit, enabling the public to participate confidently in citizen-state interactions. Balancing these public goods is challenging given rapidly evolving technology and data science. The analysis presented here draws on research undertaken by the authors as part of the Administrative Data Research Centre in England. Between 2014 and 2017, four case studies were conducted on government administrative data across education, transport, energy and health. The purpose of the research was to examine stakeholder perspectives in relation to administrative data sharing and re-use. The themes of trust, risk and consent were chosen to articulate the research questions and analysis: this article focuses on the findings related to trust. It explores the notion of trust in the collection, analysis, linkage and re-use of routinely collected government administrative data in England. It seeks to demonstrate that securing public trust in data initiatives is dependent on a broader balance of trust between a network of actors involved in data sharing and use."
Archival Science,Using the cloud for records storage: issues of trust,McLeod J.,2017,17,4,10.1007/s10502-017-9280-5,"Organisations cannot avoid working in the cloud and therefore records are being stored in the cloud either by design or by default. This raises important issues of trust in using third-party cloud service providers for storing records and digital archival collections. What factors contribute to trust in the decision-making process? What are the implications that archives and records (ARM) professionals need to understand and assess? This article discusses findings from an international research project that explored issues of trust in the context of the economics of cloud storage services. The most significant issues of trust to emerge were trust in the sustainability and continued economic viability of cloud storage services. Whilst anticipated costs savings (software, hardware, human) was the most frequently cited reason for adopting a cloud storage service, the research revealed that very few organisations or ARM professionals had actually estimated the costs, suggesting decision-making processes are inadequate. A basis for trust in cloud storage solutions might be found in the enhancement of checklists and other guidance documents for ARM professionals to address economic considerations."
Archival Science,"Co-producing archival research with communication, reflexivity and friendship: crossing the three-wire bridge",Battley B.,2017,17,4,10.1007/s10502-017-9279-y,"This paper describes the development of a methodology enabling three communities to co-produce research investigating a community’s use of records for maintaining collective memory and to develop a purpose-designed, community-controlled archival system. The three communities, a hiking club and the archival research and practice communities, are involved throughout the research, collaboratively developing aims, research design, data collection and analysis, and will benefit from outcomes specific to each. This level of co-production requires excellent understanding of one another’s needs, skills, knowledge and values, so the methodology is based in openness to alternative viewpoints, supported by a commitment to open communication, reflexivity and an ethics of friendship to try to ensure the needs, knowledge and values of all participants are acknowledged and met. Blogging keeps track of the complex processes involved in the research. The research process is developing intercommunity relationships and new skills, supporting the sustainability of the resulting archival system."
Archival Science,Investigating original order with cybernetics and community detection algorithms,Chandler K.S.,2017,17,3,10.1007/s10502-017-9276-1,"This article is an exploration into the principle of original order and begins with the presentation of a case study, which involved subjecting the records of a single department to a series of community detection algorithms. The results of the algorithms were visualized and presented to department staff members during qualitative interviews, who were asked to decide which community detection algorithm best represented their department. The case study results, along with ideas from the field of cybernetics, placed the work of Muller, Feith, and Fruin in a new light. More specifically, it became clear that the principle of original order and the principle respect des fonds crucially result in aggregates comprised of mutually relevant records. This mutual relevance is a necessary feature of an archival aggregate, as it makes it possible for researchers to corroborate pieces of data, which in turn enables a reconstruction of the past. Ultimately, this article delves into the various ways that record aggregates become mutually relevant, investigating physical original order, administration-based original order, and functional classification."
Archival Science,The personal versus the institutional voice in an open photographic archive,Wagner K.,2017,17,3,10.1007/s10502-016-9273-9,"In an open photographic archive where both archival institutions and the general public can upload images and provide them with descriptions, a noted difference can be perceived between the institutional voice and the personal voice. Private persons’ written descriptions of their photographs tend to have a more subjective style than the neutral, objective style of descriptions written by institutional staff influenced by archival guidelines. Seven examples from the site Historypin will be analysed using semiotics, rhetoric and genre theory as theoretical approaches. Deixis is a key concept in the analyses. In order to discern the institutional voice, meta-genre documents like archival guidelines have been studied. Regarding the personal voice, it is shown how genres that evolved long before the web serve as patterns for the contributions to Historypin, and at the same time how these genres undergo a renewal in this context. The article concludes by suggesting ways the personal voice could be strengthened and that institutions might benefit from creating fictional stories emulating the personal voice."
Archival Science,Democratising or privileging: the democratisation of knowledge and the role of the archivist,Gauld C.,2017,17,3,10.1007/s10502-015-9262-4,"This paper will argue that a challenge to the archive has emerged over the past decade with the potential to alter the archival profession and change the role of the archivist as it has been traditionally understood. At its core is a call for the full democratisation of knowledge. Advocates of this movement take on notions of control and mediation in the digital realm, a consequence of which is the potential bypassing of the privileger/gatekeeper. This paper will examine this shift and will argue that now, more than ever, the profession needs to understand and recognise the transformative and democratic effects the archive can have via the act of privileging as it is precisely our continuing reliance upon filtering information for dissemination and preservation that will keep the profession relevant and important in the twenty-first century."
Archival Science,Agency in the archive: a model for participatory recordkeeping,Rolan G.,2017,17,3,10.1007/s10502-016-9267-7,"To date, definitions of participatory archiving or participatory recordkeeping have been elusive. The use of the single term ‘participatory’ for disparate and seemingly contradictory activities raises a number of definitional and practical issues. This paper is an attempt to address these issues by describing the various manifestations of such engagement in terms of a consistent framework; answering Huvila’s call for “a model of different degrees of participation in archival contexts” (2011, p. 1). Literary warrant was employed to explore models of participatory recordkeeping, and the ‘ladder of participation’ approach was shown to have a number of shortcomings when applied to recordkeeping informatics. This linear, meta-narrative approach was rejected in favour of a continuum approach to modelling participation. Based on the Records Continuum Model, a Participatory Recordkeeping Continuum Model is proposed that describes the distanciation of participants from the activities represented by records. A number of examples of participatory engagement reported in the literature including community archiving, Archive 2.0 initiatives, traditional researcher engagement, and participatory recordkeeping were examined and successfully described using the model. The paper concludes that any treatment of participatory engagement with records that attempts to solve problems of severe disenfranchisement requires a continuum approach—the Records Continuum Model to deal with the complexity of records and a Participatory Recordkeeping Continuum Model to understand the complexity of participatory agency. The Participatory Recordkeeping Continuum Model can be used to not only situate existing literature, projects, and systems, but to determine future system requirements for participatory engagement."
Archival Science,Privacy as an archival problem and a solution,Henttonen P.,2017,17,3,10.1007/s10502-017-9277-0,"People feel that their privacy is violated when information about them is passed inappropriately from one context or social sphere to another. This makes records and archives management a focal point of privacy issues, because its goal is to transfer information from one context, place, and point in time to other contexts, places, and points in time. Society has a number of mechanisms (“strategies”) for protecting the privacy of people. The article examines five of them (purpose limitation, privacy self-management and right to be forgotten, destruction, anonymization, and information safe haven approach) and the limits they set to the contextual transfer of information. If the strategies are implemented in society without regard for archival needs, archives have difficulties in fulfilling their functions in society. Therefore, records professionals should make their point of view known when privacy issues are discussed. Records professionals also should be aware of the mutability of the category of personally identifiable information and the changing nature of privacy issues in the digital environment."
Archival Science,"Pioneering women archivists in England: Ethel Stokes (1870–1944), record agent",Shepherd E.,2017,17,2,10.1007/s10502-016-9272-x,"This paper explores the life of Miss Ethel Stokes who was significantly involved in several major historical, literary and archival enterprises in early twentieth-century England. She established the Records Preservation Section of the British Records Association, she edited historical records and wrote for publication in works of reference including local and British Record Society volumes, the Victoria County History of England and the Complete Peerage, and she established an independent and successful business as a record agent, Stokes and Cox. The article is the first in a planned series which will study the lives and professional contributions of pioneering women archivists in England. An explanation of the background to this work, a literature review and a justification of the need for this new field of study are articulated in Shepherd’s chapter, ‘Hidden voices in the archives: pioneering women archivists in early twentieth century England’ (Shepherd in Engaging with archives and records: histories and theories. Facet Publishing, London, 2016). In line with the collective biographical approach outlined there, this paper will consider Miss Stokes’s family and educational background, her friendships, charitable work and her professional activities and projects, seeking to set her into the context of her own times."
Archival Science,Identity and archives: return and expansion of the social value of archives,Feng H.,2017,17,2,10.1007/s10502-016-9271-y,"There are two main challenges in realizing the value of archives in issues relating to identity. One is the unique impact of archives on citizens’ identity in the process of social development and changes. The other is the professional identity of archivists in the changing landscape of archives. Collective memory is the link connecting archives and identity. The value of archives in identity is realized through the role archives play in building, reconstructing and strengthening collective memory. To ensure that archives can provide legitimate and adequate foundation in citizens’ identity, a sound archival system needs to be established to cover a broad spectrum of society, to maintain the evidential and knowledge value of archives, to ensure the rights of citizens in using archives and to give enough policy support to marginalized groups. As a case study, this paper analyzes the identity crisis faced by the massive “migrant workers” formed in modern China’s social transformation and the possibility of archives in providing support for resolving confusion about identity and improving social integration. Social transformation and technological advances have also led to new demands on archivists’ professional identity, and the need for archivists to be more integrated into society, to expand their functions and roles and to acquire new understanding of values and sense of belonging during this process."
Archival Science,The concept of archival “sedimentation”: its meaning and use in the Italian context,Mata Caravaca M.,2017,17,2,10.1007/s10502-015-9256-2,"This article addresses a concept that is part of the nature of archives, and represents a necessary process for the constitution of any fonds. In the Italian archival field, this concept is called sedimentazione, which literally translates as sedimentation. In the international context, the use of this term is uncommon, as sedimentation is not originally an archival term. However, the term is widely used in Italian archival literature and language. This article provides clarifications on the meaning of archival sedimentation and its use in the Italian context. The connotations of spontaneity and/or intentionality of the sedimentation process are analyzed, and a definition of archival sedimentation is proposed. Archives’ attributes, such as natural, spontaneous and organic, are put in relation to the sedimentation process, and considerations about their ambiguous meaning are made. Finally, reflections are presented on the present-day connotations that archival sedimentation holds."
Archival Science,The body in the box: archiving the Egyptian mummy,Riggs C.,2017,17,2,10.1007/s10502-016-9266-8,"Linking the archive in its literal sense to the metaphorical repercussions of ‘the archive’ in a conceptual sense opens new lines of inquiry into the processes employed in museums to catalogue and store their objects. Archaeology—which was influential in Freud’s theories of memory and Derrida’s ‘Freudian impression’, Archive Fever—invites particular consideration in this respect, especially through the collection and interpretation of ancient Egyptian human remains. Embedded in colonial and imperial discourses of race, the Egyptian mummy confronted the West with the uncanny survival of what it had conceived as its near-double. The fates of two Egyptian bodies, a mummy dissected in the 1820s and a skeleton excavated in the 1920s, exemplify the archiving of these archaeological objects, whose multiple traces speak to what Derrida characterized as the archive’s self-destructive drive, as its objects (and bodies) resist archival containment. This theoretical point encourages museums to intervene in and through their archives, for the creation of alternative histories and futures."
Archival Science,"Utilizing user studies in archival appraisal practice: feasibility, value, and benefits",Rhee H.,2017,17,2,10.1007/s10502-016-9270-z,"This study is the first to explore empirically the relationship between appraisal practice and user studies. It investigated the current utilization of user studies in U.S. state archives and records management programs and explored participants’ attitudes toward these practices. This study used all these findings to consider the potential relationship between appraisal practice and user studies. Data were collected by an online survey and in-person and phone interviews, and it was analyzed by SPSS software and NVivo8 software. Only seven programs utilized results of user studies in their appraisal practice, and then only irregularly and unsystematically. Nevertheless, this study identified reasons that the relationship between appraisal practice and user studies is likely to continue developing. This paper concludes by giving some recommendations for state appraisal staff members who want to utilize user studies in their appraisal practice."
Archival Science,The future of access to public records? Public–private partnerships in US state and territorial archives,Kriesberg A.,2017,17,1,10.1007/s10502-016-9268-6,"This article examines the network of public archives and private sector organizations engaged in the work of digitizing historical records. Specifically, it focuses on the recent expansion of public–private partnerships involving US state and territorial archives and their effects on citizens’ access to digitized materials. Despite this expansion in the reach of partnerships, research investigating this phenomenon has not kept pace. Here, I present interview and documentary data gathered from government archivists and private sector employees from companies such as Ancestry.com, FamilySearch, and ProQuest. The results explain the processes by which these relationships form and function as well as how they affect access to records. Of particular importance are the ways in which private companies’ priorities drive the selection of records for digitization in these partnerships and how a changing access paradigm, whereby users search for records on third-party platforms, threatens to alienate government archival records from their provenance. This project is the first comprehensive study of public–private partnerships involving state and territorial archives in the USA and serves as the basis for future work."
Archival Science,On or off the record? Detecting patterns of silence about death in Guatemala’s National Police Archive,Guberek T.,2017,17,1,10.1007/s10502-017-9274-3,"This paper investigates how the production of police records was linked to the policies of repression and violence during Guatemala’s civil war. We provide empirical evidence from the Historical Archive of the Guatemalan National Police that the police used language, terminology and codes to record deaths in ways that produced silences about the level of violence during the height of repressive military rule. Using a dataset derived from a statistically valid sample of police records together with qualitative archival analysis, we find evidence of profound changes in the terminology used to record and report on deaths—changes that follow a pattern consistent with the policies of information control and concealment of the three different military regimes that ruled Guatemala between 1978 and 1985. We argue that researchers will need to consider the silences created through the selective use of terminology in documents when using archives to produce historical knowledge. Detecting and intercepting silence will be especially important as state records are increasingly sought in service of ongoing pursuits for truth and justice about past atrocities."
Archival Science,"Migrating memories: transdisciplinary pedagogical approaches to teaching about diasporic memory, identity and human rights in archival studies",Gilliland A.J.,2017,17,1,10.1007/s10502-016-9265-9,"Despite a growing focus on human rights issues within the field of archival studies, education designed to prepare students to be practicing archivists, scholars and educators has rarely considered how best to address these considerations as they relate to the tens of millions of individuals and communities who have experienced or who are descendants of forced diaspora. This paper reflects on the genesis, development, implementation and emergent themes of an experimental transdisciplinary course, Migrating Memories: Diaspora, Archives and Human Rights, designed to address this educational gap in archival education. In addition to relevant scholarly work, the course integrated fiction, creative non-fiction and film in order to exercise issues of memory, documentation and archiving relating to forced diaspora. This enabled the subject to be approached in the spirit of research in contemporary cultural anthropology as well as archival studies that is addressing the human dimensions and dynamics of memory and identity, in particular those that are cultural, affective and generational."
Archival Science,Fostering archival scholarship: introduction to the special issue on the Archival Education Research Institute,Punzalan R.,2017,17,1,10.1007/s10502-017-9275-2,
Archival Science,Writing social history of socialist Yugoslavia: the archival perspective,Vukliš V.,2017,17,1,10.1007/s10502-016-9269-5,"It was not until recently that we could talk about a noticeable trend in research focusing on the social components of the 45-year-long history of socialist Yugoslavia (1945–1991). Possible research topics might include the history of social relations, structures, labor, workers’ self-management, industrialization, social stratification, class conflict, housing, mass culture and consumption. In socialist Yugoslavia most of these topics inspired ongoing debates, especially in the fields of sociology and philosophy. Historians participated briefly in those debates during the 1980s, but as the country disintegrated in the brutal conflicts of the 1990s, institutionalized humanities developed a negative stance toward the recent socialist past. In the new millennium, with the revival of social history and the constant state of crisis in the existing system, a new generation of historians began to explore Yugoslav socialist society. This paper argues that if this research movement is to be placed on solid ground through the use of primary sources, the first task for archivists should be to identify these sources. Based on an analysis of records applying social history methodology as a structural approach to the broad spectrum of human experience and social processes, it identifies several major categories of records relating to government, local self-government, judiciary, economic enterprises, political organizations and the trade unions and attempts to determine their current state. It concludes with general observations on some possible solutions for preserving relevant records as well as for the change in the appraisal strategies."
Archival Science,"Genre, co-research and document work: the FIAT workers’ enquiry of 1960–1961",Wright S.,2018,18,4,10.1007/s10502-018-9299-2,"This article examines the document work involved in a workers’ enquiry conducted at the FIAT plant in Turin at the beginning of the 1960s. The study in question soon became well known in Italy both as an influential early example of post-war workplace sociological research, and for its unusual conclusions predicting an impending period of heightened industrial conflict at the auto firm. Taking a genre approach, this article attempts an archival excavation of a series of those ‘support documents’ (fieldnotes, interview schedules and transcripts) that were utilised in the original enquiry. Bringing critical attention to bear upon the creation and use of such documents, and charting their relationship to the ways in which the study’s findings were subsequently reported, the article highlights their key, if often undervalued role in the document work bound up with the enquiry itself. In the process, it also raises a number of relevant questions, including the significance of such support documents within the holdings of a community archive itself."
Archival Science,"Political party archives: the system of recording and conveying information in local structures of the communist party in Poland ‘s Biała Podlaska province, from 1975 to 1989",Magier D.,2018,18,4,10.1007/s10502-018-9296-5,"The communist party had a developed organisational structure which consisted of numerous elements forming a system of mutual dependencies and a very unique office personnel who was in charge of managing the said system. The aim of the article is to describe the system of recording and the flow of information in local structures of communist party in Poland between 1975 and 1989 which were formed from provincial party organisation, meaning provincial party committees and all their subordinate committees and lower-level organisations. It was an enormous bureaucratic system which, in bigger provinces, could be made up from even a few thousand of activists, some involved more, some less in shaping the life of the society, distributing information and producing documentation about the party functioning."
Archival Science,The Dutch comptoir as information centre,Ketelaar E.,2018,18,4,10.1007/s10502-018-9298-3,"While sitting in their comptoir (office), merchants in early modern Holland were able to manage their plantations in the West Indies or, nearby, their seigniories in the Netherlands because they could make use of records spanning space and time. The merchants knew that information was not only instrumental in running their own business, but was also effective on a larger scale in exercising knowledge, control, and power. The performative power of records—that they may make, and in fact do make a difference in status before and after—was used in the management at a distance. From the seventeenth century, women became involved in business. They got access to the office where records supported business outside the home, but as part of everyday life."
Archival Science,Sustainability of independent community archives in China: a case study,Lian Z.,2018,18,4,10.1007/s10502-018-9297-4,"There are three models for community archives in China. The first one is where community archives are kept in government-funded/government-established museums or archives. The second is where community archives are kept by scholarly organizations such as universities. The third involves the community establishing its own archive. This last model is very unusual in China. The PiCun Culture and Art Museum of Migrant Labor (PCMML) provides an example of this model as it is the only independent community archives focusing on migrant workers in China. This paper explores the emergence and development of PCMML, its impact on community members and challenges faced including funding and staffing, but also those unique to China—PCMML is greatly influenced by a range of national and local government policies and regulations. Conclusions are that survival strategies for independent community archives in China are dependent on three dimensions: the community itself, society and the government. Cultural consciousness of the community is the premise for the establishment and sustainability of independent community archives, and independent community archives can be the public space to cultivate cultural consciousness of community members and thus activates community members’ agency to document, preserve and disseminate their own history. At the same time, independent community archives also need to engage with broader society to avoid involution and gain support and understanding. Independent community archives are constrained by government policies and regulations, so it is essential for them to develop strategic relationships with government."
Archival Science,From the sidelines to the center: reconsidering the potential of the personal in archives,Douglas J.,2018,18,3,10.1007/s10502-018-9295-6,"This article seeks to center the personal in archives, both theoretically and methodologically. After briefly reviewing how personal archives have been sidelined in archival theory and education programs, we suggest that whether a record is considered personal or not is best determined not based on who created it but rather on how it is activated. In two separate autoethnographic case studies, the authors activate institutional records that, for each of them, are intensely personal. In doing so, they demonstrate how centering the personal in this way might inform and impact archivists’ understanding of their responsibilities to those who create, are captured in and consult the records in our care."
Archival Science,The University of Fort Hare’s (UFH) corporate memory in the spotlight: retracing the institution’s centenary history through visual documentation,Garaba F.,2018,18,3,10.1007/s10502-018-9294-7,"University records constitute an integral element of an academic institution’s corporate memory. This business information needs to be well managed throughout its life cycle for the purpose of accountability, transparency, good governance and for reference purposes. This paper reports on a qualitative study that was undertaken at the University of Fort Hare in South Africa by examining an exhibition developed to mark the institution’s centenary. The purpose of the study was to evaluate and trace the provenance of the collections on display to gain an overall assessment of the extent of archival development at the UFH. It cannot be over-emphasized that organizations often struggle to write their centenary history due to lack of supporting documentation as the information is either incomplete, missing or misfiled, rendering it unusable. One of the key findings emanating from this study was that much of the material used for the displays is copyrighted to sister heritage institutions and private individuals, demonstrating the consequences of lack of development and preservation by the UFH of its own archives. Consequently, the need to revamp the institution’s records and archives management systems is mandatory. An encouraging development is that in 2018 there are plans to appoint a records manager, an institutional archivist and a manager of student records. The centenary exhibition has therefore been an opportunity to demonstrate the value of archives to the University of Fort Hare."
Archival Science,In the shadows of the continuum: testing the records continuum model through the Foreign and Commonwealth Office ‘Migrated Archives’,Karabinos M.,2018,18,3,10.1007/s10502-018-9292-9,"This article offers a test of the records continuum model. As a case study I use the Foreign and Commonwealth Office “Migrated Archives”, those records first made known to the public in 2011 during the court case against the British government. Through this case, records from over 30 former colonies were found to have been stored away by the FCO, since the colonies had become independent. While testing the continuum model with this case, I simultaneously use the records continuum model to tell the history of the Migrated Archives. My research finds that by highlighting the hidden moments—the shadows of the continuum—the Migrated Archives reveals that the continuum model can be too dependent on pluralization and a culture of openness and accessibility. Using the term “shadow continuum,” I attempt to rectify this situation by allowing for continuum model processes to continue, albeit in the shadows."
Archival Science,“Seeking Information from the Lips of People”: oral history in the archives of Qatar and the Gulf region,Ahmed S.,2018,18,3,10.1007/s10502-018-9293-8,"The turn to oral history in Qatar and the Arabian (also known as Persian) Gulf is not a rejection of traditional archival authority as has been the case in other parts of the world. In the Gulf, oral history has been embraced out of a desire to fill the silences of the largely unwritten record attributable to previous low levels of literacy and strong oral traditions in the region. Today, oral history is seen as the best method to capture details about traditional ways of life during the pre-oil era. After discussing archival concerns about the evidentiary nature of oral histories, this paper explores how it has come to be a crucial documentation tool in the Gulf, adapted to the specific nation building and cultural heritage priorities of the region."
Archival Science,Traveling through: exploring doctoral demographics in archival studies,Buchanan S.A.,2018,18,2,10.1007/s10502-018-9288-5,"The growth of archival studies programs has prompted archival scholars to establish an international network for supporting collaborative research, curriculum development, and pedagogy. Doctoral education is key to the sustainability of such programs and the continuation of the network over time. We carried out longitudinal research to survey the population of doctoral students attending one or more Archival Education and Research Institutes (AERI), an annual meeting first held in 2009. Building on prior research on graduate archival education, we gathered demographic and qualitative data about doctoral students specializing in archival studies who are based in several countries including the USA. We sought to assess attendee motivations, guide conference planning, and help advance overall AERI objectives. Our study provides a baseline understanding of the disciplinary backgrounds, research directions, and specific professional development activities that doctoral students in archival studies pursued around the globe from 2013 to 2015. This paper argues that doctoral education should continue to be a particular subject of archival research and indicates how archival students’ range of academic interests is diversifying and strengthening the scholarly community."
Archival Science,Spanish historic archives’ use of websites as a management transparency vehicle,Pacios A.,2018,18,2,10.1007/s10502-018-9291-x,"Against the backdrop of Spain’s Transparency Act, this article discusses the presence or otherwise of a series of document types, proposed as management-related transparency indicators, on 61 (8 national and 53 provincial) historic archive websites. Although examples of good practice were identified, the information provided was found to be scant, in particular as regards lines of action, organisational objectives and yearly reports. The information most commonly provided on the websites included the collection classification chart, service use regulations and citizen charters. The inference drawn was that archives, so intently focused on their role in the application of the Act by the organisations they serve, neglect their own administrative obligations in respect of its provisions. The recommendation is that as government-funded and subsidised public service institutions, historic archives should exercise transparency by furnishing the information stipulated in the Act on their websites."
Archival Science,Archival assemblages: applying disability studies’ political/relational model to archival description,Brilmyer G.,2018,18,2,10.1007/s10502-018-9287-6,"This paper critically explores power structures embedded in archival description and re-conceptualizes archives and archival material as assemblages of politicized decisions specifically by utilizing Alison Kafer’s political/relational model of disability as a framework. Kafer’s model draws upon previous models of disability to open up contestation and politicization of disability as a category. This approach acknowledges that concepts of disability always already intersect with notions of race, class, age, gender, and sexuality. This article argues that cross-informing archival studies and feminist disability studies illuminates the long history that records creation and description processes have in documenting, surveilling, and controlling disabled and other non-normative bodies and minds. Furthermore, a political/relational approach makes possible the illumination of archival assemblages: the multiple perspectives, power structures, and cultural influences—all of which are temporally, spatially, and materially contingent—that inform the creation and archival handling of records. Through close readings of multiple records’ descriptions, both inside and outside of disability, this paper focuses on the complexity of language and its politics within disability communities. A political/relational approach first promotes moving away from the replication and reliance on self-evident properties of a record and second advocates for addressing—not redressing—contestable terms, both of which illuminate the archival assemblages which produced it. By embracing the contestation of disability, and therefore the corresponding ways in which it is represented in archives, archivists and archives users are able to perceive and challenge the ways in which norms and deviance are understood, perpetuated, and constructed in public narratives via archives. Existing at the intersection of disability studies, feminist discourse, and archival studies, this paper builds theory around archival description and radicalizes traditional approaches to understanding normativized constructs within archives as it encourages reflexivity and shifts power relations."
Archival Science,EAD ODD: a solution for project-specific EAD schemes,Romary L.,2018,18,2,10.1007/s10502-018-9290-y,"This article tackles the issue of integrating heterogeneous archival sources in one single data repository, namely the EHRI portal, whose aim is to support Holocaust research by providing online access to information about dispersed sources relating to the Holocaust (http://portal.ehri-project.eu). In this case, the problem at hand is to combine data coming from a network of archives in order to create an interoperable data space which can be used to search for, retrieve and disseminate content in the context of archival-based research. The central aspect of the work described in this paper is the assessment of the role of the Encoded Archival Description (EAD) standard as the basis for achieving the tasks described above. We have worked out how we could develop a real strategy of defining specific customization of EAD that could be used at various stages of the process of integrating heterogeneous sources. We have developed a methodology based on a specification and customization method inspired from the extensive experience of the Text Encoding Initiative (TEI) community. In the TEI framework, one has the possibility to model specific subsets or extensions of the TEI guidelines while maintaining both the technical (XML schemas) and editorial (documentation) content within a single framework. This work has led us quite far in anticipating that the method we have developed may be of a wider interest within similar environments, but also, as we believe, for the future maintenance of the EAD standard."
Archival Science,Decolonising higher education curricula in South Africa: factoring in archives through public programming initiatives,Saurombe N.,2018,18,2,10.1007/s10502-018-9289-4,"South African higher education curricula are largely Eurocentric, to such an extent that indigenous knowledge is marginalised (Horsthemke in Transform High Educ 2(1)–9, 2017). Consequently, the decolonisation of university curricula has become a necessity. The nationwide ‘FeesMustFall’ student protests in 2015 and 2016 have underlined the need to address this matter urgently. Free quality education and the decolonisation of university curricula were among some of the students’ demands (Le Grange in SAJHE 30(2):1–12, 2016). Fundamentally, decolonising curricula involve a serious investigation of history and the strategising of future actions (Ngulube in Historia 47(2):563–582, 2002). Little is known about the potential role of archives in the process of decolonising higher education curricula in South Africa. Perhaps this can be attributed to a lack of awareness about archives and their significance in South Africa (Sulej in ESARBICA J 33:13–35, 2014). This paper explores the role of archives in the decolonisation of higher education curricula in South Africa. It appears that sub-Saharan scholars rarely consult archives (Onyancha et al. in ESARBICA J 32:67–77, 2013). Therefore, public programming is investigated as a means to get more members of the academic community to use archives as centres of critical inquiry. The relevant literature was consulted and discussed. Unique outreach or public programming initiatives will help the academic community to better understand the significance of archives in the decolonisation process."
Archival Science,Archives in the trenches: repatriation of African National Congress liberation archives in diaspora to South Africa,Ngoepe M.,2018,18,1,10.1007/s10502-018-9284-9,"The African National Congress (ANC) liberation archives were created in countries all over the world. These liberation archives form part of the national archival heritage of South Africa as they bridge the gap of undocumented history of people who were previously marginalised by the apartheid government. After the ban on liberation movements was lifted in South Africa, the ANC embarked on the process of identification and repatriation of the records that were fragmented throughout the world. This study investigated the approaches followed by the ANC in identifying and repatriating its liberation archives from the trenches to make them accessible. Qualitative data were collected through interviews with purposively selected employees of the African National Congress, MultiChoice, Africa Media Online and the Nelson Mandela Foundation who were involved in the repatriation of the liberation archives. Interview data were augmented through content analysis of ANC documents such as policies, websites and annual reports, as well as observation of the storage conditions of the liberation archives. The key findings revealed that the ANC established an archives management committee that played an important role in the identification, repatriation and, ultimately, digitisation of liberation archives. The committee utilised former liberation struggle members to identify records in ANC hosts in various countries. It was established that, although the ANC was aware of where its records were abroad, not all its records were repatriated to South Africa after the unbanning of the liberation movements. For example, there were host nations, like Italy, that disputed the return of the ANC liberation archives to South Africa. The liberation archives are in the custody of the Fort Hare University as a chosen official repository for the ANC. It is concluded that the repatriation of the liberation archives is an ongoing process, as not all records have been repatriated to South Africa. As the ANC is in power at the time of writing, this is the opportunity for the organisation to negotiate with countries that still have custody of its liberation archives, such as Italy, to repatriate such records to South Africa. A further study on legal ownership and copyright, digitisation and ensuring the authenticity of the ANC liberation archives is recommended. This study can be extended to other liberation movements in southern Africa."
Archival Science,Imagining transformative spaces: the personal–political sites of community archives,Caswell M.,2018,18,1,10.1007/s10502-018-9286-7,"Although much has been written about formal archival spaces, little scholarship has addressed the physical spaces of community archives. This paper asks: How do community members imagine the physical spaces that steward identity-based community archives? Based on focus groups with more than 54 community archives users at five different community archives sites across Southern California, this paper examines how members of marginalized communities conceive of the physical space inhabited by community archives representing their communities. The sites explored range from a prominent location on a university campus, to storefronts, strip malls, and small cinderblock buildings. Yet across sites, users spoke about community archives spaces as symbolic and affectively moving locations. Many users described their community archives site as a “home-away-from-home,” marked by intergenerational dialog and a profound sense of belonging. For other users, community archives sites were described as “politically generative spaces” which foster dialog and debate about identity, representation, and activism and enable the community to envision its future. And yet, while the very existence of community archives is political, many participants felt that the full political potential of these sites is not yet realized. By listening to the voices of the communities represented and served by community archives, our research both indicates that a shift is warranted in archival metaphors of space and reveals how community archives are personally and politically transformative spaces for the communities they represent and serve."
