journal,title,author,year,volume,issue,doi,abstract
American Archivist,Sex in the archives: The politics of processing and preserving pornography in the digital age,Tang G.,2017,80,2,10.17723/0360-9081-80.2.439,"By synthesizing perspectives from both archival theory and porn studies, this article relates archives, pornography, and technology to reveal the growing complexities of processing sexually explicit materials in the archives. Amid canonical discussions of privacy/access for physical (personal) documents, the digitization of visual records, and shifting ideas of permanence (in part due to new tools for preservation), archivists must address the problems in preservation and access posed by digital records themselves. How will both analog and contemporary born-digital (e.g., Internetbased) pornographies be processed given the stigmas and metadata issues surrounding sexually explicit materials in the archives? These problems are all the more complicated by new theories of ""digital preservation"" and conceptualizations of the Internet as a (faux) ""archive."" As such, archives and archivists are left to negotiate the politics of what is ""appropriate"" content for the public-balancing outreach programs, educational initiatives, and grant-seeking with representation in and diversification of their collections. Rather than propose solutions for an unforeseen future in archival practice, the author interrogates current issues affecting the preservation of pornography in tandem with the advent of new technologies (e.g., the unfurling realities of digitization initiatives and cyberporn). The author intends to encourage further discussion and planning initiatives to account for these issues."
American Archivist,"Sweeping out the capitol: The state archives and the politics of administration in Georgia, 1921-1923",Trace C.B.,2017,80,2,10.17723/0360-9081-80.2.373,"This article examines the history and rhetoric of administrative reform in Georgia during the Progressive Era, as it affected the operation of the State Archives. During this period, Georgia's governor, Thomas W. Hardwick (1921-1923), was part of a cadre of public officials, legislative committees, and state governors who led the charge to develop and perfect the ""business management of their people's affairs.""1 As a result, organizations such as the Institute for Government Research of the Brookings Institute, the National Institute of Public Administration, and the Public Administration Service were commissioned to look into the operation and organization of federal, state, and local government. In Georgia, Hardwick hired the Chicago firm of Griffenhagen and Associates to make his case for proper efficiencies and economies in state government. In the process, the Georgia Department of Archives and History was almost swept away in the wake of Hardwick's program. In laying out this historical case study, particular attention is drawn to the larger cyclical political and social forces that, in promoting administrative reform, serve to undermine the survival of state archival agencies."
American Archivist,Harold T. Pinkett and the lonely crusade of African American archivists in the twentieth century,Poole A.H.,2017,80,2,10.17723/0360-9081-80.2.296,"As suggested by its Statement of Core Values (2011), Statement on Diversity (2013), and Strategic Plan (2014-2018), the Society of American Archivists has recently increased its efforts regarding diversity and inclusion. This article focuses on Harold T. Pinkett (1914-2001), the first African American archivist employed by the National Archives as well as the first African American to be named an SAA Fellow, to edit The American Archivist, and to serve on SAA Council. Pinkett's life speaks to current diversity and inclusivity conversations in two ways. First, it illuminates the history of racial and ethnic diversity and inclusivity in the archival profession, particularly at the National Archives and in the Society of American Archivists. Archivists such as Harold Pinkett began to fight for diversity and inclusivity in the profession's early years. Second, Pinkett's story shows the long-standing investment of African American archivists in increasing racial and ethnic diversity and inclusivity in collections and documentation. Pinkett proselytized for the maximum use of records in the writing of history, especially in documenting the history of underrepresented people, and his own writings reflected this belief."
American Archivist,A Quick Six Years,Hunter G.,2017,80,2,10.17723/0360-9081-80.2.265,
American Archivist,The archive of place and land art as archive: A case study of Spiral Jetty,England E.,2017,80,2,10.17723/0360-9081-80.2.336,"The land art movement of the 1960s and 1970s challenged traditional art notions of object-ness, commodification, and permanence. Land art resides within, or on top of, landscapes, which are themselves sites with histories and identities that precede the land art use. Frequently created in remote areas that pose accessibility issues, viewers most often experience the physical locations through visual and written documentation. Literature on landscapes and the built environment serves as a foundation for considering the importance of place in archives and culture memory, and literature on artistic documentation of landscapes informs a discussion about the role of art in interpreting and accessing remote places. This article examines the land artwork Spiral Jetty by Robert Smithson as an art object with information worth preserving, while considering how the universe of documentation surrounding Spiral Jetty has shaped its interpretation and accessibility, revealing a complex narrative carefully controlled by the artist. The article concludes by inviting closer consideration of three-dimensional modeling as a new method for documenting land art, while determining that no one-size-fits-all approach exists to document and preserve these unique, artistically significant sites."
American Archivist,#MPLP Part 1: Comparing domain expert and novice social tags in a minimally processed digital archives,Benoit E.,2017,80,2,10.17723/0360-9081-80.2.407,"This study explores the potential for controlling/mediating the supplemental metadata from user-generated tags through inclusion of domain-expert user-generated tags. The study was a mixed-methods, quasi-experimental design using a sample collection of fifteen documents and fifteen photographs. Sixty participants divided based on assessed prior domain knowledge tagged the sample collection. An open-coding analysis found six major categories and six subcategories. T-tests and chi-square tests found statistically insignificant or very weak associations between tags and domain knowledge. The study recommends inclusion of both expert and novice tags with each group demonstrating different qualities and serving different purposes."
American Archivist,"Surveying archivists and their work toward advocacy and management, or ""enterprise archiving""",Buchanan S.,2017,80,2,10.17723/0360-9081-80.2.268,"Archivists ensure preservation of and access to permanently valuable records in the course of their everyday work. We present results from a spring 2014 survey that sought to gather data on the work archivists do, competencies required for this work, and archivists' recommendations for graduate curricula in archival studies. Our research questions sought to measure or describe a) the nature of everyday archival work, b) the frequency of specific interactive and materials-based tasks, c) the greatest challenges of the archivist's work, and d) recommendations for further emphasis in graduate archival education. We targeted the survey strategically to professional archivists as well as to graduates of a master's program in information studies and obtained 490 responses. Much of the communication that archivists must do is ""enterprise archiving,"" which centers around advocating for the value of well-managed archives. Recognizing prior efforts to raise awareness of professional demographics and skills used on the job, we present our work as a continuation of initiatives aiming to transform data gathered about our activities and competencies into broader public support for archives and archivists."
American Archivist,Getting our house in order: Moving from diversity to inclusion,Taylor C.,2017,80,1,10.17723/0360-9081.80.1.19,"For several decades, museums and other cultural organizations have aspired to be more inclusive. Often, this has been through community engagement or outreach efforts. This article argues that inclusion is primarily an internal effort, focused on creating an inclusive work environment and inclusive work practices. Using systems theory, the Minnesota Historical Society is applying new approaches to inclusion to create an organization that embraces diversity and embeds inclusion into everyday work practices."
American Archivist,Public records in War: Toward an archival history of the American Civil War,Stoykovich E.,2017,80,1,10.17723/0360-9081.80.1.135,"The preservation of public archives and records is an important and untold chapter in the history of the Civil War. The war exposed public records and archives across the eastern United States to extreme dangers, including enemy fire, seizure, looting, and arson. While elected officials and newspaper editors proclaimed the political and legal value of archives, and took concerted actions to preserve the national and state archives within the Union and the Confederacy, county and city archives suffered great damage. Raising the specter of archival loss, politicians and editors wove narratives in which public archives figured as symbols of nationalism."
American Archivist,"""Who lives, who dies, who tells your story"": The use and representation of records in Hamilton: An American musical",Madison K.S.,2017,80,1,10.17723/0360-9081.80.1.53,"Hamilton: An American Musical has been the focus of much theatrical and historical praise, critique, and commentary since its off-Broadway premiere in February 2015. The discussion has only intensified since the show opened on Broadway in August of that year. In September 2016, the musical's composer, lyricist, and star, Lin-Manuel Miranda; its director, Thomas Kail; and its historical consultant, Ron Chernow, were awarded the 2016 Records of Achievement Award from the National Archives Foundation, following the presentation of the Society of American Archivists' J. Franklin Jameson Archival Advocacy Award to Miranda and Chernow the previous summer. Other prizes have included the 2016 Pulitzer Prize for Drama and eleven Tony Awards. The popularity and acclaim of the musical, as well as its use of historical documents to tell its story, merit an examination from an archival perspective. How are records used and represented in Hamilton? Taking as a foundation (though not as a framework) the ""iconography of archives"" first outlined by Barbara Craig and James O'Toole and since updated by Lindsay Mattock and Eleanor Mattern, this article examines records' presence both onstage and in the narrative of Hamilton. Records are used as props and appear as subjects throughout the show's two acts. Records are also represented as historical evidence, providing the authority for the historically inspired story onstage. Yet, at the same time, Hamilton depicts the archival record as incomplete, asking audiences to reflect on the constructed nature of ""who lives, who dies, who tells your story."""
American Archivist,Looking for answers: A usability study of online finding aid navigation,Walton R.,2017,80,1,10.17723/0360-9081.80.1.30,"In a practical and user-centered model for online archival description, what navigational features are effective, efficient, and user-valued components for an academic archives' online finding aid? Using Princeton University's finding aid website as a prototype, this research study collected quantitative as well as qualitative data from ten relatively inexperienced online finding aid users as they interacted with and reacted to the finding aid interface. Major navigational difficulties experienced by users included ambiguous and/or unintuitive labeling, unclear relationships between tabs, and insufficient visual cues for certain navigational features. In contrast, user-valued navigational AIDS included centralized hyperlinked content, nested and hierarchical content tabs, and a collection-level search bar. The article concludes with ten pragmatic guidelines for archival professionals trying to solve the ongoing puzzle of online finding aid usability."
American Archivist,Bare necessities,Meissner D.,2017,80,1,10.17723/0360-9081.80.1.6,
American Archivist,The breadth of archives,Hunter G.,2017,80,1,10.17723/0360-9081.80.1.3,
American Archivist,Accessing archives: Teaching with primary sources in K-12 classrooms,Garcia P.,2017,80,1,10.17723/0360-9081.80.1.189,"With the widespread adoption of the Common Core State Standards, K-12 teachers are required to utilize primary sources as tools to promote inquiry-based learning. This article reports findings from an eighteen-month study that focused on understanding the forms of literacies and knowledge needed to effectively facilitate student learning using primary sources in K-12 school classrooms. The article uses ethnographic data drawn from elementary and junior high teachers to analyze the role of archival literacy in K-12 classrooms and proposes a collaborative knowledge model for primary source-based instruction that introduces the importance of employing professional teaching knowledge to effectively locate, evaluate, and use primary sources to teach."
American Archivist,Collecting water: An analysis of a multidisciplinary special-subject archives,Rettig P.J.,2017,80,1,10.17723/0360-9081.80.1.82,"The Water Resources Archive at Colorado State University documents Colorado's diverse water history. To examine what the repository has collected in this multidisciplinary subject area, a collection analysis was conducted on its first one hundred collections. Categories created for geography and subjects provide an intellectual framework. The analysis reveals both collection strengths and gaps, which can help prioritize future acquisition activities. The collection analysis also reveals that documenting Colorado water history means the majority of collections reflect the mainstream historical arc, but other narratives matter and are included, if not yet adequately. Though white men working in areas of water management, engineering, and agriculture, mainly in the South Platte Basin, dominate the archive's collections, all basins of the state are documented, numerous subjects are represented, and women are present in a variety of roles. The benefits of a collection analysis include the establishment of an intellectual framework and a view toward different collecting directions."
American Archivist,On the issues of modern polish archival science,Nowozycki B.,2017,80,1,10.17723/0360-9081.80.1.213,
American Archivist,The whole story: News agency photographs in newspaper photo morgue collections,McCann L.,2017,80,1,10.17723/0360-9081.80.1.163,"Newspaper ""photo morgues"" have traditionally served as archives for images, both published and unpublished, that have the potential for future use. The contraction of the newspaper industry and the steady displacement of print by digital technology have led to the acquisition of numerous photo morgues by university and public libraries, archives, and museums. These collections have great potential for research, education, and exhibition, and this value is increased when they contain images supplied by news agencies (such as AP, UPI, and others), as is frequently the case. The author surveyed photo morgue collections in 55 libraries, archives, and museums, and collected data on the inclusion of news agency photographs as well as the extent, date range, arrangement, description, accessibility, and rights and reproduction policies. The survey data and the data collected during physical assessment at 10 repositories indicate that the presence of news agency photographs, which in some cases account for the majority of a morgue's contents, adds to the challenge of managing the collections. This is due largely to the retention of copyright by the agencies or other third parties, and the unstable (and varied) print technologies frequently used to produce the images. This article describes obstacles to preservation and access and details current efforts to render these significant visual resources available to users. Appendixes provide information about facsimile prints as well as specific recommendations for storage and housing of newspaper photo morgue collections."
American Archivist,"Pinkett's charges: Recruiting, retaining, and mentoring Archivists of color in the twenty-first century",Poole A.H.,2017,80,1,10.17723/0360-9081.80.1.103,"This article focuses on ethnic and racial diversity in the archival profession. It draws upon the experiences, reflections, and recommendations of twenty-one Harold T. Pinkett Minority Student Award recipients to suggest ways in which the archival profession, especially the Society of American Archivists, can improve its recruitment, retention, and mentoring of archivists of color. The study's participants discussed their undergraduate experiences, information and library science (ILS) education, entering the archives field, mentoring relationships, working with ethnically and racially diverse materials and people, the Society of American Archivists, and lessons learned and advice to young archivists. They stressed the importance of networking, professional development, professional organizations, and openness to experimentation. Last, the article suggests five areas for future research."
American Archivist,“Let me tell you what i learned”: Primary source literacy and student employment in archives and special collections,Passehl-Stoddart E.,2018,81,2,10.17723/0360-9081-81.2.438,"In academic libraries, information literacy traditionally focuses on instruction sessions and classes, activities in library learning spaces, and interactions with librarians. Often overlooked but equally as important to augmenting the student experience is employment in academic libraries and its relationship to the development of information and other literacies. This is particularly true concerning the contribution of special collections and archives, as most scholarship associated with primary source literacy focuses on instruction. This article begins to fill this gap by reporting the results of a series of qualitative interviews with student employees who worked directly with special collections and archives. More specifically, this article reports on interviews conducted with students who provided self-perceptions on how the SAA-ACRL/RBMS Guidelines for Primary Source Literacy integrated with their work in an academic library. Students evaluated their experiences and connected most strongly to the learning outcome around historical empathy, curiosity about the past, and appreciation for historical materials. Archivists need to engage students more often about their work experiences and use this information to communicate the impact archivists have on student learning. This article offers insights into expanding how the archives profession values and connects students to primary source literacy skills through employment experiences and into ways to integrate primary source literacy standards into archives and library evaluation and assessment."
American Archivist,Inquiry-based archival instruction: An exploratory study of affective impact,Marino C.,2018,81,2,10.17723/0360-9081-81.2.483,"Archival instruction pedagogy is shifting from traditional lecture-based show-and-tell approaches to more active hands-on strategies that fall within the realm of active or inquiry-based instruction. Archivists are beginning to assess their instruction sessions using reaction assessments, learning assessments, performance assessments, and blended approaches; gathering data to illustrate the efficacy of the instruction pedagogy employed and thereby shedding light on how archives contribute in meaningful ways to student learning. These studies tend to focus on the cognitive rather than the affective impact of instruction, frequently use methods that depend on written course assignments for their analysis (e.g., citation analysis), and are never comparative. Employing a classic experimental design as well as transformational teaching theory and the ARCS (Attention, Relevance, Confidence, and Satisfaction) Model as a foundation, this study seeks to fill this gap in the archival literature. By assessing the affective impact of two different instruction techniques (show-and-tell vs. inquiry-based) and applying a non-discipline-specific approach, this research suggests that undergraduate students at the Environmental Design Archives who participated in inquiry-based instruction felt significantly more confident handling archival materials; excited by the materials; comfortable contributing to the discussion; and appreciative of the archival materials they encountered when compared to their peers in the control group."
American Archivist,Civics in the archives: Engaging undergraduate and graduate students with congressional papers,Emerling D.,2018,81,2,10.17723/0360-9081-81.2.310,"This case study discusses an instruction exercise using legislative staff memoranda from congressional archives in graduate and undergraduate courses to teach civic knowledge, particularly the legislative function of the U.S. Congress and the legislative process. In 1997, the Children’s Health Insurance Program (CHIP) was signed into law, making it the largest federal investment in children’s health care since the creation of Medicaid in 1965. Senator Jay Rockefeller, who represented West Virginia in the U.S. Senate for thirty years, was a key sponsor of the legislation. The legislative staff memoranda preserved in his archives at West Virginia University Libraries offer a unique, behind-the-scenes vantage of how the policy developed in Congress and was later implemented in the states. In 2017, the congressional and political papers archivist at the libraries used legislative staff memos in instruction exercises with graduate-level public administration students and second- and third-year undergraduate students. The exercise introduced students to archives and to concepts of primary source literacy, and it demonstrated how congressional archives can be used in disciplines such as public administration and political science, which traditionally engage less with archives. As the archives profession focuses more attention on teaching with primary sources, this case study demonstrates how congressional archives, specifically legislative staff memos, can engage students with primary sources and impart important civic lessons. This case study discusses how the exercise was developed and implemented, and how assessment was conducted."
American Archivist,The 10 scholarship of reviews,Anderson B.,2018,81,2,10.17723/0360-9081-81.2.513,
American Archivist,"“Be damned pushy at times”: The committee on the status of women and feminism in the archival profession, 1972-1998",Poole A.H.,2018,81,2,10.17723/0360-9081-81.2.394,"Over more than a quarter-century of activity (1972-1998), the Committee on the Status of Women (COSW) tenaciously pursued feminist goals. This article uses COSW (an official SAA committee) as well as the Women’s Caucus (an informal interest group) as a lens through which to examine the larger phenomenon of feminism in the archival profession. First, it sets forth the political, social, and cultural context of 1960s and 1970s feminism and discusses the factors that led to the founding of the two groups. Next, it traces their activities in the 1970s, 1980s, and 1990s. COSW and the Women’s Caucus worked within while pushing to reshape established SAA organizational structures. The two groups promoted the documentation of women’s experiences and the writing of women’s history, attacked job discrimination and salary inequities in the profession, lobbied strenuously for women’s equitable participation in the SAA, encouraged scholarship by and about women, and supported passage of the Equal Rights Amendment. This article then sets forth the circumstances that led to the dissolution of COSW in 1998 (the caucus continued its longstanding work). Finally, it discusses the vital legacy of the two groups and suggests areas for further research."
American Archivist,Working as an embedded archivist in an undergraduate course: Transforming students into scholars through an archival workshop series,Fic C.,2018,81,2,10.17723/0360-9081-81.2.290,"Academic librarians have long defined strategies for inserting library services into the curriculum as “embedded librarianship.” Academic archivists, however, have not described their work as being “embedded” into the life of the institution, although that terminology best captures their collaboration with constituents across the university. Classes offered by academic archivists cover the spectrum of intensity, from one-shot sessions to credit-bearing courses. While these two experiences are commonly discussed, middle ground between them is often overlooked. In spring 2016, a history professor at Shippensburg University of Pennsylvania had a group of students who were not prepared to complete the requirements of the course. This article describes how, over six weeks, Shippensburg’s university archivist embedded archival instruction into this 300-level undergraduate course to teach students with no historical research training how to conduct an original research project. Using materials from the University Archives related to the course’s theme of environmental history, students worked in groups to complete a sample research project. They gained the skills they needed to undertake their final course assignment—a term paper based on intensive archival research. At the conclusion of the six-week workshop series, students indicated that they felt more confident in conducting archival research, analyzing secondary literature, and conducting an original research project. This case study demonstrates how archivists can teach students the place of archival research in their broader research process and argues that archivists can better meet the needs of their students as whole researchers by becoming “embedded.”"
American Archivist,The people part of archives,Lee C.A.,2018,81,2,10.17723/0360-9081-81.2.287,
American Archivist,"“First there is the creative decision, then there is the dollar decision”: Information-seeking behaviors of filmmakers using moving image archives",Treat L.,2018,81,2,10.17723/0360-9081-81.2.373,"Despite being passionate users of and advocates for moving image archives, filmmakers are an understudied demographic within archival literature. This study seeks to broaden archivists’ awareness of the search behaviors and information needs of filmmakers engaged in archival research to understand how moving image archives can better serve these researchers from outside the academy who are interested in using archival content in creative and/or commercial works. We hope the framework used will inspire the development of further studies on the topic. The data presented are drawn from ten phone interviews with filmmakers about their search behaviors, barriers they encounter when attempting to access and license archival content, and their general impressions of using archives versus for-profit stock footage companies."
American Archivist,"Cultural competency: A framework for equity, diversity, and inclusion in the archival profession in the United States",Engseth E.,2018,81,2,10.17723/0360-9081-81.2.460,"This article explores cultural competency in the context of the archival profession in the United States. The author reviews the cultural competency framework; and the pertinent literature of archives, library, and information studies (LIS) and beyond; and surveys activity within the archival field. The author also connects cultural competency to archival principles and practice, and offers a call for further research to develop cultural competency within the profession. Cultural competency is offered as a framework for equity, diversity, and inclusion work that is accessible and available to all, and as one that provides a way forward particularly for dominant-culture archivists. Furthermore, archivists can contribute uniquely to the discourse on cultural competency within LIS; this article responds to the call for, and encourages more, discourse with LIS."
American Archivist,Rights review for sound recordings: Strategies using risk and fair use assessments,Evans J.,2018,81,2,10.17723/0360-9081-81.2.323,"The access and use of sound recordings in cultural heritage institutions is highly limited by multiple barriers including format degradation, obsolescence, and the difficulty of identifying rights holders. Digitization is the recommended best practice to preserve degrading and obsolete materials. However, overlapping layers of rights and orphan works result in archives limiting access to digitized sound recordings to the reading room or, fearing legal repercussions, avoiding digitization altogether. We propose that a genre-based rights review process based on risk management and a fair use approach can be used to address legal limitations to access. We believe other cultural heritage institutions can apply the tools and methods developed in this project to increase access and use of their own unique historical recordings."
American Archivist,Ethical challenges and current practices in activist social media archives,Velte A.,2018,81,1,10.17723/0360-9081-81.1.112,"Social media (Web applications supporting communication between Internet users) empower current activist groups to create records of their activities. Recent digital collections, such as the digital archives of the Occupy Wall Street movement and the Documenting Ferguson Project, demonstrate archival interest in preserving and providing access to activist social media. Literature describing current practices exists for related topics such as Web and social media archives, privacy and access for digital materials, and activist archives. However, research on activist social media archives is scarce. These materials likely present subject- and format-specific challenges not yet identified in peer-reviewed research. Using a survey and semistructured interviews with archivists who collect activist social media, this study describes ethical challenges regarding acquisition and access. Specifically, the respondents were concerned about acquiring permission to collect and provide long-term access to activist groups' social media. When collecting social media as data sets, archivists currently intend to provide moderated access to the archives, whereas when dealing with social media accounts, archivists intend to seek permission to collect from the activist groups and provide access online. These current practices addressing ethical issues may serve as models for other institutions interested in collecting social media from activists. Understanding how to approach activist social media ethically decreases the risk that these important records of modern activism will be left out of the historical narrative."
American Archivist,New perspectives on congressional collections: A study of survey and assessment,Baldock M.,2018,81,1,10.17723/0360-9081-81.1.84,"Archivists have grappled with the processing and management challenges of congressional collections, but have spent less time exploring the use of these collections or their utility for research outside traditional topics and disciplines. This case study examines how two department projects produced new insights into congressional collections at an institution examining the importance of its political materials within its collection development policy. A survey of Native American collection materials led to a new understanding of the vast scholarly potential of congressional collections. Likewise, a general assessment of special collections revealed the popularity of congressional collections and the nature of their users. The article recommends using data-informed analysis and a better understanding of American political life for the future development and promotion of congressional collections within and outside the library."
American Archivist,"Archives, history, and technology: Prologue and possibilities for SAA and the archival community",McGovern N.Y.,2018,81,1,10.17723/0360-9081-81.1.9,
American Archivist,#MPLP part 2: Replacing item-level metadata with user-generated social tags,Benoit E.,2018,81,1,10.17723/0360-9081-81.1.38,"This article explores the potential for integrating and/or supplementing archival description with user-generated tags. The study was a mixed-methods, quasi-experimental design using a sample collection of fifteen documents and fifteen photographs. Sixty participants, divided based on assessed prior domain knowledge, tagged the sample collection with minimal metadata. The generated tags were compared with real-world item-level metadata and query terms. The successful matching of participants' tags with both the unselected metadata and the query terms suggests social tags are an effective additional or supplemental access point to the digital archives."
American Archivist,The right to be forgotten: An archival perspective,Vavra A.N.,2018,81,1,10.17723/0360-9081-81.1.100,"The right to be forgotten (RTBF) refers to an individual's ability to request that a search engine remove links to information about himself or herself from search results. The RTBF has been the law of the land in Europe since a 2014 ruling by the Court of Justice, and it has fervent supporters in many parts of the world, but archivists, librarians, and others whose business it is to provide public access to information have challenged it internationally. This article reviews the legal and historical background of the RTBF, outlines some recent applications of the 2014 ruling, and briefly introduces the new European General Data Protection Regulation (GDPR). It concludes with a discussion of several specific points where the right to be forgotten comes into tension with the professional values of archivists, including their values of accountability, the preservation of the historical record, and equal access to information."
American Archivist,Truth and reconciliation: Archivists as reparations activists,Robinson-Sweet A.,2018,81,1,10.17723/0360-9081-81.1.23,"This article examines the relationship between reparations campaigns and archives. It argues that this relationship requires archivists to take on the role of reparations activists, particularly in the campaign for black reparations in the United States. The article takes the form of a literature review, analyzing selected articles to establish the theoretical connection between archives and reparations, to demonstrate this connection through case studies, and to show that archivists have a particular obligation when it comes to reparations for racial discrimination and violence against black people in the United States. Finally, the article explores the ways that archival practices can be turned toward reparative justice. This is a call for American archivists to recognize their complicity in systemic racism and in so doing, become activists for reparations."
American Archivist,The literature of a profession,Lee C.A.,2018,81,1,10.17723/0360-9081-81.1.3,
American Archivist,Teaching the teacher: Primary source instruction in American and Canadian archives graduate programs,Anderberg L.,2018,81,1,10.17723/0360-9081-81.1.188,"This study aims to determine the degree to which archival graduate programs are preparing students to teach with primary sources. We designed and distributed a survey to archival graduate program administrators listed in the Society of American Archivists (SAA)'s Directory of Archival Education Programs, as well as to archival graduate programs accredited by the American Librarian Association (ALA). The survey was sent to forty archives graduate programs in 2015 and to thirteen additional programs in 2016. In addition to the survey, we examined course descriptions on the websites of the surveyed graduate programs to determine what types of pedagogical training classes were offered. The survey found little pedagogical training in graduate programs for future archivists. While some coursework exists, syllabi or assignments often vary by instructors and teaching with primary sources is not a required content area for archives-track students. Archivists-in-training may be able to develop pedagogical skills by taking courses outside of the archives track, but most teaching with primary sources training comes from practical experience outside of coursework. Given the recent professional scholarship in the area of teaching with primary sources and the increase in job postings requiring archivists to teach with primary sources, we hope the results of this survey will inform curriculum development for graduate programs, continuing education offerings, and professional development opportunities."
American Archivist,Historians' experiences using digitized archival photographs as evidence,Chassanoff A.M.,2018,81,1,10.17723/0360-9081-81.1.135,"Widespread digitization of cultural heritage materials and access to digital tools have altered the scholarly research landscape. For historian scholars who use archival sources to construct arguments, such changes in research environments have undoubtedly influenced the ways in which they work. Using an embedded case study approach, this research seeks to understand how scholarly information practices are changing by exploring the experiences of historians using digitized archival photographs as sources of evidence. How and why are historians deciding to use (or not to use) these sources in their scholarly activities? The findings of this research illustrate what makes experiences meaningful and significant for historians working with archival photographs in digital research environments."
American Archivist,"Imagined spaces, preserved places: A case study of historic preservation through applied learning environments and service-learning",Livingston C.,2018,81,1,10.17723/0360-9081-81.1.216,"Recently, there has been some discussion about how to get and keep students interested in history and historical preservation. To address this, the Walter Stiern Library at California State University, Bakersfield, collaborated with the History Department to integrate an archival service-learning program into the curriculum. Coinciding with this, the library redesigned its archival program to include an applied learning environment where students get hands-on experience. This case study traces the establishment of the program and provides initial findings about the benefits service- learning has for students and the community. It also considers the implications service-learning has for archivists and the archives."
American Archivist,"Milestone, not millstone: Archivists teaching first-year seminars",Waggener L.,2018,81,1,10.17723/0360-9081-81.1.165,"The first year of college is a milestone in students' lives. Whether attending a fouryear, two-year, public, or private school, many students are challenged socially, economically, and academically. Beyond the freshman year, retention rates are disappointing: one-third of new students seriously consider leaving college during their first term, and, ultimately, only half of the students who start college complete a degree.1 To ease the transition, many first-year college students are now required to take a course frequently titled ""First-Year Seminar"" to orient them to the university and learn college-level academic expectations. The University of Wyoming (UW) added the First-Year Seminar (FYS) to its freshmen curriculum in fall 2015. The UW American Heritage Center (AHC) taught a FYS course in-house. In this case study, the author examines what it takes to prepare and teach a FYS based on archival materials, as well as the broader implications for archives in teaching such a course."
American Archivist,An exploration into archival descriptions of LGBTQ materials,Baucom E.,2018,81,1,10.17723/0360-9081-81.1.65,"While traditional archives have successfully diversified collecting scopes to include materials from marginalized communities, archivists have yet to examine whether the descriptions of these materials appropriately represent the communities of origin. In an effort to determine how discoverable LGBTQ collections are and if the terms used to describe LGBTQ individuals might be inaccurate and possibly harmful to the LGBTQ community, this article compares terms used by LGBTQ history project Web sites to describe gender and sexual identities to terms used in traditional archives to portray those same identities. This comparison reveals that the terms in finding aids are general and in some cases outdated versus the diverse and modern language that appears on LGBTQ history project Web sites. The article ends with recommendations to explore collaborations with the LGBTQ community through personal relationships, creating subject guides, and providing an avenue for those viewing finding aids to suggest improvements to reconcile those differences."
American Archivist,To the Editor,Inefuku H.W.,2019,82,2,10.17723/aarc-82-02-24,
American Archivist,Digging Up the Past: Archival Issues with Found Time Capsules at Illinois State University,Anderson-Zorn A.K.,2019,82,2,10.17723/aarc-82-02-06,"During the demolition of an Illinois State University dormitory in the spring of 2016, workers discovered two time capsules. Tasked with their care, the university archivist looked for archival guidance on the safe handling of time capsules, best practices for working with their contents while balancing public demand for access. This case study examines the time capsule as an object of collective memory, how it fits into an institutional collection, the archivist's work to document and recover materials in two recently discovered time capsules, and how to work with multiple institutional departments to make them accessible. It suggests best practices for time capsule discoveries and outreach."
American Archivist,Listening to Each Other,Lee C.A.,2019,82,2,10.17723/0360-9081-82.2.259,
American Archivist,Sowing the Seeds for More Usable Web Archives: A Usability Study of Archive-It,Abrams S.,2019,82,2,10.17723/aarc-82-02-19,"In 2017, seven members of the Archive-It Mid-Atlantic Users Group (AITMA) conducted a study of fourteen participants representative of their stakeholder populations to assess the usability of Archive-It, a web archiving subscription service of the Internet Archive. While Archive-It is the most widely used tool for web archiving, little is known about how users interact with the service. This study investigated what users expect from web archives, a distinct form of archival materials. End-user participants executed four search tasks using the public Archive-It interface and the Wayback Machine to access archived information on websites from the facilitators' own harvested collections and provided feedback about their experiences. The tasks were designed to have straightforward outcomes (completed or not completed), and the facilitators took notes on the participants' behavior and commentary during the sessions. Overall, participants reported mildly positive impressions of the Archive-It public user interface based on their sessions. The study identified several key areas of improvement for the Archive-It service pertaining to metadata options, terminology display, indexing of dates, and the site's search box."
American Archivist,Performers First: Gift Exchange and Digital Access to Live Folk Music Archives,Conway P.,2019,82,2,10.17723/aarc-82-02-08,"Archives commonly hold full, unedited, and unpublished recordings of live musical performances, particularly those archives that focus their collecting on local communities. Much of this content resides on deteriorating magnetic tape with highly restrictive intellectual property constraints that threaten its digital future. This article explores a possible resolution of this dilemma of preservation and access by giving preference to the perspectives and prerogatives of the musical artists represented on live folk music recordings. The article characterizes The Ark in Ann Arbor and the at-risk recordings made at this nationally recognized coffeehouse between 1969 and 1980 in the context of the late-era folk revival scene in the United States and the challenges that copyright restrictions pose for making digitized copies available to contemporary audiences. The authors present and discuss the findings of innovative memory triggering interviews with folk music performers that point toward a way to extend into the realm of digital surrogates a philosophy of the gift exchange cycle. The article argues that archives could embrace asynchronous digital streaming as an extension of the well-established folk process that is so central to the intimacy of the coffeehouse and sidestep if not completely mitigate the barriers imposed by today's intellectual property framework."
